2024-10-21 13:14:48,899 - model_logger - INFO - [ITERATION 0 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.4270328632990519, accuracy: 0.5235416666666667
2024-10-21 13:19:59,544 - model_logger - INFO - [ITERATION 15 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.22351482162872952, accuracy: 0.9214583333333334
2024-10-21 13:20:17,206 - model_logger - INFO - [ITERATION 16 | EPOCH 0 | NODE 6] Training on 6 results: loss: 0.31118422001600266, accuracy: 0.895625
2024-10-21 13:20:17,366 - model_logger - INFO - [ITERATION 16 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.26108127703269324, accuracy: 0.906875
2024-10-21 13:20:19,607 - model_logger - INFO - [ITERATION 16 | EPOCH 1 | NODE 6] Training on 6 results: loss: 0.18289975454409918, accuracy: 0.9352083333333333
2024-10-21 13:20:19,737 - model_logger - INFO - [ITERATION 16 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.1733914089202881, accuracy: 0.9410416666666667
2024-10-21 13:20:38,036 - model_logger - INFO - [ITERATION 17 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.44299149870872495, accuracy: 0.84875
2024-10-21 13:20:38,166 - model_logger - INFO - [ITERATION 17 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.23509429867068926, accuracy: 0.9322916666666666
2024-10-21 13:20:40,453 - model_logger - INFO - [ITERATION 17 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.30439459025859833, accuracy: 0.8935416666666667
2024-10-21 13:20:40,605 - model_logger - INFO - [ITERATION 17 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.12811804237465063, accuracy: 0.9616666666666667
2024-10-21 13:20:58,285 - model_logger - INFO - [ITERATION 18 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.277290453016758, accuracy: 0.9025
2024-10-21 13:20:58,511 - model_logger - INFO - [ITERATION 18 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.2733866089085738, accuracy: 0.9104166666666667
2024-10-21 13:21:00,699 - model_logger - INFO - [ITERATION 18 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.1962754941980044, accuracy: 0.9308333333333333
2024-10-21 13:21:00,918 - model_logger - INFO - [ITERATION 18 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.1831390676399072, accuracy: 0.9408333333333333
2024-10-21 13:21:18,964 - model_logger - INFO - [ITERATION 19 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.17802523598074912, accuracy: 0.9422916666666666
2024-10-21 13:21:19,223 - model_logger - INFO - [ITERATION 19 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.22791694849729538, accuracy: 0.92125
2024-10-21 13:21:21,279 - model_logger - INFO - [ITERATION 19 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.10674575467904408, accuracy: 0.9677083333333333
2024-10-21 13:21:21,562 - model_logger - INFO - [ITERATION 19 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.15748318076133727, accuracy: 0.948125
2024-10-21 13:21:39,406 - model_logger - INFO - [ITERATION 20 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.18695775429407754, accuracy: 0.9375
2024-10-21 13:21:39,703 - model_logger - INFO - [ITERATION 20 | EPOCH 0 | NODE 8] Training on 8 results: loss: 0.2123989251255989, accuracy: 0.930625
2024-10-21 13:21:41,771 - model_logger - INFO - [ITERATION 20 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.13392100060979525, accuracy: 0.9597916666666667
2024-10-21 13:21:42,056 - model_logger - INFO - [ITERATION 20 | EPOCH 1 | NODE 8] Training on 8 results: loss: 0.14256358881791434, accuracy: 0.954375
2024-10-21 13:22:00,134 - model_logger - INFO - [ITERATION 21 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.2864921582738558, accuracy: 0.9010416666666666
2024-10-21 13:22:00,168 - model_logger - INFO - [ITERATION 21 | EPOCH 0 | NODE 8] Training on 8 results: loss: 0.15065945893526078, accuracy: 0.948125
2024-10-21 13:22:02,441 - model_logger - INFO - [ITERATION 21 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.19254470924536388, accuracy: 0.9314583333333334
2024-10-21 13:22:02,474 - model_logger - INFO - [ITERATION 21 | EPOCH 1 | NODE 8] Training on 8 results: loss: 0.11664892790218194, accuracy: 0.96
2024-10-21 13:22:20,436 - model_logger - INFO - [ITERATION 22 | EPOCH 0 | NODE 8] Training on 8 results: loss: 0.14499414677421252, accuracy: 0.951875
2024-10-21 13:22:20,436 - model_logger - INFO - [ITERATION 22 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.34843507488568626, accuracy: 0.8764583333333333
2024-10-21 13:22:22,854 - model_logger - INFO - [ITERATION 22 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.26078094094991683, accuracy: 0.9066666666666666
2024-10-21 13:22:22,854 - model_logger - INFO - [ITERATION 22 | EPOCH 1 | NODE 8] Training on 8 results: loss: 0.09958199764291445, accuracy: 0.9683333333333334
2024-10-21 13:22:41,013 - model_logger - INFO - [ITERATION 23 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.2753354219595591, accuracy: 0.9035416666666667
2024-10-21 13:22:41,014 - model_logger - INFO - [ITERATION 23 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.23288529107968012, accuracy: 0.9145833333333333
2024-10-21 13:22:43,456 - model_logger - INFO - [ITERATION 23 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.1310634213189284, accuracy: 0.9591666666666666
2024-10-21 13:22:43,489 - model_logger - INFO - [ITERATION 23 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.16807756225268047, accuracy: 0.945625
2024-10-21 13:23:01,337 - model_logger - INFO - [ITERATION 24 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.1824898412823677, accuracy: 0.9347916666666667
2024-10-21 13:23:01,370 - model_logger - INFO - [ITERATION 24 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.16615569546818734, accuracy: 0.9445833333333333
2024-10-21 13:23:03,779 - model_logger - INFO - [ITERATION 24 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.14272924090425174, accuracy: 0.9504166666666667
2024-10-21 13:23:03,810 - model_logger - INFO - [ITERATION 24 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.09885281405101219, accuracy: 0.9708333333333333
2024-10-21 13:23:21,814 - model_logger - INFO - [ITERATION 25 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.3457728417714437, accuracy: 0.8772916666666667
2024-10-21 13:23:21,948 - model_logger - INFO - [ITERATION 25 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.15463987370332083, accuracy: 0.9502083333333333
2024-10-21 13:23:24,258 - model_logger - INFO - [ITERATION 25 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.2420041827360789, accuracy: 0.91125
2024-10-21 13:23:24,375 - model_logger - INFO - [ITERATION 25 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.12207680836319923, accuracy: 0.9575
2024-10-21 13:23:42,328 - model_logger - INFO - [ITERATION 26 | EPOCH 0 | NODE 5] Training on 5 results: loss: 0.13986373794575532, accuracy: 0.96125
2024-10-21 13:23:42,555 - model_logger - INFO - [ITERATION 26 | EPOCH 0 | NODE 6] Training on 6 results: loss: 0.31252457201480865, accuracy: 0.9010416666666666
2024-10-21 13:23:44,767 - model_logger - INFO - [ITERATION 26 | EPOCH 1 | NODE 5] Training on 5 results: loss: 0.06813540960351626, accuracy: 0.9816666666666667
2024-10-21 13:23:44,991 - model_logger - INFO - [ITERATION 26 | EPOCH 1 | NODE 6] Training on 6 results: loss: 0.18807004600763322, accuracy: 0.9320833333333334
2024-10-21 13:24:02,845 - model_logger - INFO - [ITERATION 27 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.3377875550587972, accuracy: 0.883125
2024-10-21 13:24:02,919 - model_logger - INFO - [ITERATION 27 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.16290881564219792, accuracy: 0.9491666666666667
2024-10-21 13:24:05,250 - model_logger - INFO - [ITERATION 27 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.22122263888518015, accuracy: 0.9197916666666667
2024-10-21 13:24:05,341 - model_logger - INFO - [ITERATION 27 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.08312231910725434, accuracy: 0.9735416666666666
2024-10-21 13:24:23,141 - model_logger - INFO - [ITERATION 28 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.1842576680580775, accuracy: 0.934375
2024-10-21 13:24:23,270 - model_logger - INFO - [ITERATION 28 | EPOCH 0 | NODE 5] Training on 5 results: loss: 0.10789423113067945, accuracy: 0.9672916666666667
2024-10-21 13:24:25,415 - model_logger - INFO - [ITERATION 28 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.1276007339855035, accuracy: 0.9608333333333333
2024-10-21 13:24:25,547 - model_logger - INFO - [ITERATION 28 | EPOCH 1 | NODE 5] Training on 5 results: loss: 0.0517403912357986, accuracy: 0.986875
2024-10-21 13:24:43,096 - model_logger - INFO - [ITERATION 29 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.36250280221303305, accuracy: 0.8760416666666667
2024-10-21 13:24:43,479 - model_logger - INFO - [ITERATION 29 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.13910571818550427, accuracy: 0.9508333333333333
2024-10-21 13:24:45,540 - model_logger - INFO - [ITERATION 29 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.21339027494192123, accuracy: 0.9254166666666667
2024-10-21 13:24:45,901 - model_logger - INFO - [ITERATION 29 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.09814463178316753, accuracy: 0.9702083333333333
2024-10-21 13:25:04,075 - model_logger - INFO - [ITERATION 30 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.2791515709956487, accuracy: 0.9010416666666666
2024-10-21 13:25:04,334 - model_logger - INFO - [ITERATION 30 | EPOCH 0 | NODE 8] Training on 8 results: loss: 0.17931556348999342, accuracy: 0.935
2024-10-21 13:25:06,427 - model_logger - INFO - [ITERATION 30 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.19018389423688253, accuracy: 0.9341666666666667
2024-10-21 13:25:06,669 - model_logger - INFO - [ITERATION 30 | EPOCH 1 | NODE 8] Training on 8 results: loss: 0.10878407903015613, accuracy: 0.9639583333333334
2024-10-21 13:25:24,530 - model_logger - INFO - [ITERATION 31 | EPOCH 0 | NODE 8] Training on 8 results: loss: 0.12019157568613688, accuracy: 0.9597916666666667
2024-10-21 13:25:24,622 - model_logger - INFO - [ITERATION 31 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.2090880447626114, accuracy: 0.9208333333333333
2024-10-21 13:25:26,888 - model_logger - INFO - [ITERATION 31 | EPOCH 1 | NODE 8] Training on 8 results: loss: 0.08268122004965942, accuracy: 0.97125
2024-10-21 13:25:26,919 - model_logger - INFO - [ITERATION 31 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.15938580463329952, accuracy: 0.9472916666666666
2024-10-21 13:25:44,747 - model_logger - INFO - [ITERATION 32 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.3266661853591601, accuracy: 0.8845833333333334
2024-10-21 13:25:44,779 - model_logger - INFO - [ITERATION 32 | EPOCH 0 | NODE 6] Training on 6 results: loss: 0.2965665016571681, accuracy: 0.90125
2024-10-21 13:25:47,193 - model_logger - INFO - [ITERATION 32 | EPOCH 1 | NODE 6] Training on 6 results: loss: 0.16266229473054408, accuracy: 0.9458333333333333
2024-10-21 13:25:47,193 - model_logger - INFO - [ITERATION 32 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.19952221701542536, accuracy: 0.9270833333333334
2024-10-21 13:26:05,106 - model_logger - INFO - [ITERATION 33 | EPOCH 0 | NODE 8] Training on 8 results: loss: 0.16768011391162874, accuracy: 0.9445833333333333
2024-10-21 13:26:05,171 - model_logger - INFO - [ITERATION 33 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.16617104346553485, accuracy: 0.9470833333333334
2024-10-21 13:26:07,529 - model_logger - INFO - [ITERATION 33 | EPOCH 1 | NODE 8] Training on 8 results: loss: 0.08395803478856881, accuracy: 0.975625
2024-10-21 13:26:07,586 - model_logger - INFO - [ITERATION 33 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.08535752241810163, accuracy: 0.9739583333333334
2024-10-21 13:26:25,405 - model_logger - INFO - [ITERATION 34 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.18003247236212094, accuracy: 0.9366666666666666
2024-10-21 13:26:25,416 - model_logger - INFO - [ITERATION 34 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.25595080316066743, accuracy: 0.915625
2024-10-21 13:26:27,750 - model_logger - INFO - [ITERATION 34 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.10520414230724176, accuracy: 0.9679166666666666
2024-10-21 13:26:27,750 - model_logger - INFO - [ITERATION 34 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.1576521085202694, accuracy: 0.9454166666666667
2024-10-21 13:26:45,553 - model_logger - INFO - [ITERATION 35 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.1160938988129298, accuracy: 0.9604166666666667
2024-10-21 13:26:45,676 - model_logger - INFO - [ITERATION 35 | EPOCH 0 | NODE 9] Training on 9 results: loss: 0.23580096075932186, accuracy: 0.9314583333333334
2024-10-21 13:26:47,890 - model_logger - INFO - [ITERATION 35 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.09074290970961253, accuracy: 0.9725
2024-10-21 13:26:48,005 - model_logger - INFO - [ITERATION 35 | EPOCH 1 | NODE 9] Training on 9 results: loss: 0.12336981803178787, accuracy: 0.96125
2024-10-21 13:27:06,798 - model_logger - INFO - [ITERATION 36 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.12070469493667285, accuracy: 0.9604166666666667
2024-10-21 13:27:06,958 - model_logger - INFO - [ITERATION 36 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.27516551305850345, accuracy: 0.9058333333333334
2024-10-21 13:27:09,217 - model_logger - INFO - [ITERATION 36 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.07450635795791943, accuracy: 0.978125
2024-10-21 13:27:09,357 - model_logger - INFO - [ITERATION 36 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.14494951218366622, accuracy: 0.946875
2024-10-21 13:27:27,173 - model_logger - INFO - [ITERATION 37 | EPOCH 0 | NODE 5] Training on 5 results: loss: 0.09744204389552276, accuracy: 0.9697916666666667
2024-10-21 13:27:27,206 - model_logger - INFO - [ITERATION 37 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.09307456207772095, accuracy: 0.9714583333333333
2024-10-21 13:27:29,615 - model_logger - INFO - [ITERATION 37 | EPOCH 1 | NODE 5] Training on 5 results: loss: 0.04920007794474562, accuracy: 0.986875
2024-10-21 13:27:29,644 - model_logger - INFO - [ITERATION 37 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.06350005812942981, accuracy: 0.9808333333333333
2024-10-21 13:27:47,535 - model_logger - INFO - [ITERATION 38 | EPOCH 0 | NODE 5] Training on 5 results: loss: 0.057021708637475965, accuracy: 0.9822916666666667
2024-10-21 13:27:47,535 - model_logger - INFO - [ITERATION 38 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.19865499605735143, accuracy: 0.9275
2024-10-21 13:27:49,893 - model_logger - INFO - [ITERATION 38 | EPOCH 1 | NODE 5] Training on 5 results: loss: 0.03616283449654778, accuracy: 0.99125
2024-10-21 13:27:49,950 - model_logger - INFO - [ITERATION 38 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.12314423188567161, accuracy: 0.9558333333333333
2024-10-21 13:28:07,815 - model_logger - INFO - [ITERATION 39 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.28217513432105384, accuracy: 0.9035416666666667
2024-10-21 13:28:07,976 - model_logger - INFO - [ITERATION 39 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.152384433572491, accuracy: 0.9514583333333333
2024-10-21 13:28:10,240 - model_logger - INFO - [ITERATION 39 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.17296187058091164, accuracy: 0.9372916666666666
2024-10-21 13:28:10,400 - model_logger - INFO - [ITERATION 39 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.07464572879175345, accuracy: 0.975625
2024-10-21 13:28:28,361 - model_logger - INFO - [ITERATION 40 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.2667245863874753, accuracy: 0.9058333333333334
2024-10-21 13:28:28,361 - model_logger - INFO - [ITERATION 40 | EPOCH 0 | NODE 6] Training on 6 results: loss: 0.2693254651625951, accuracy: 0.915
2024-10-21 13:28:30,742 - model_logger - INFO - [ITERATION 40 | EPOCH 1 | NODE 6] Training on 6 results: loss: 0.15188880170385044, accuracy: 0.948125
2024-10-21 13:28:30,751 - model_logger - INFO - [ITERATION 40 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.17257370293140412, accuracy: 0.9404166666666667
